
JAR Blain,33,25,6,284,41,14.94,517,3,0,0,54.93
NO Miller,50,27,13,284,51,20.28,359,4,1,0,79.1
LP van Troost,23,20,2,284,40,15.77,456,2,0,0,62.28
A Dananjaya,36,27,5,283,50,12.86,411,2,1,0,68.85
MA Holding,102,42,11,282,64,9.09,377,9,2,0,74.8
MA Jones,8,8,0,281,87,35.12,401,0,3,0,70.07
Hasan Ali,53,29,9,280,59,14,247,3,2,0,113.36
S Randiv,31,18,2,280,56,17.5,382,2,1,0,73.29
CL King,18,14,2,280,86,23.33,267,2,1,0,104.86
RS Sodhi,18,14,3,280,67,25.45,381,0,2,0,73.49
DJ Willey,46,27,12,279,50,18.6,339,1,1,0,82.3
KC Brathwaite,10,10,0,278,78,27.8,483,0,1,0,57.55
JE Taylor,90,42,9,278,43,8.42,323,7,0,0,86.06
AV Vadher,18,16,6,278,73,27.8,512,1,2,0,54.29
Mehrab Hossain jnr,18,16,0,276,54,17.25,642,1,1,0,42.99
JM Anderson,194,79,43,273,28,7.58,561,10,0,0,48.66
DT Christian,19,18,5,273,39,21,307,0,0,0,88.92
GH Worker,10,10,2,272,58,34,379,0,3,0,71.76
SW Billings,15,12,0,271,62,22.58,298,1,2,0,90.93
JW Hastings,29,21,11,271,51,27.1,273,1,1,0,99.26
DT Tiripano,31,22,6,271,44,16.93,468,1,0,0,57.9
Umar Amin,16,16,1,271,59,18.06,392,0,1,0,69.13
AM Bacher,13,13,0,270,56,20.76,469,0,1,0,57.56
Jahurul Islam,14,13,1,270,53,22.5,371,2,1,0,72.77
KBJ Azad,25,21,2,269,39,14.15,400,3,0,0,67.25
AD Gaekwad,15,14,1,269,78,20.69,509,2,1,0,52.84
AW Greig,22,19,3,269,48,16.81,378,1,0,0,71.16
M Morkel,117,47,18,268,32,9.24,354,9,0,0,75.7
Aaqib Javed,163,51,26,267,45,10.68,456,7,0,0,58.55
Shamsur Rahman,10,10,0,266,96,26.6,350,2,2,0,76
CA Soper,20,19,4,265,39,17.66,496,1,0,0,53.42
JM Vince,13,11,0,265,51,24.09,299,1,1,0,88.62
Afsar Zazai,17,16,1,264,60,17.6,488,3,2,0,54.09
MH Denness,12,11,2,264,66,29.33,417,1,1,0,63.3
S Jyoti,14,13,1,264,117,22,442,3,0,1,59.72
SP Patil,13,12,2,263,99,26.3,404,1,2,0,65.09
HJW Gardiner,11,11,0,262,96,23.81,396,1,2,0,66.16
Mohammad Saifuddin,20,12,3,262,51,29.11,322,1,2,0,81.36
Naved Latif,11,11,0,262,113,23.81,417,1,0,1,62.82
Aizaz Khan,19,15,2,260,44,20,374,1,0,0,69.51
MD Patel,9,9,1,260,82,32.5,392,3,2,0,66.32
AR McBrine,42,25,9,259,79,16.18,356,1,1,0,72.75
K Rabada,75,28,12,259,31,16.18,333,2,0,0,77.77
Ahmed Raza,28,24,4,258,50,12.9,463,4,1,0,55.72
KJ Wadsworth,13,10,1,258,104,28.66,334,1,0,1,77.24
ML Udawatte,9,9,0,257,73,28.55,383,1,2,0,67.1
SS Dighe,23,17,6,256,94,23.27,421,1,1,0,60.8
R Edwards,9,8,1,255,80,36.42,349,1,3,0,73.06
AD Poynter,19,16,3,255,78,19.61,412,3,2,0,61.89
N Vanua,23,20,3,254,35,14.94,289,2,0,0,87.88
S Ranatunga,13,11,0,253,70,23,526,0,2,0,48.09
IP Butchart,20,16,2,252,54,18,395,2,1,0,63.79
NM Coulter-Nile,32,21,6,252,92,16.8,262,2,1,0,96.18
J Edness,11,11,2,252,72,28,403,1,1,0,62.53
JFM Morrison,18,15,3,252,55,21,472,0,1,0,53.38
HA Varaiya,63,38,17,252,34,12,489,3,0,0,51.53
H Klaasen,14,13,2,251,59,22.81,291,1,1,0,86.25
JJ Atkinson,9,9,0,250,59,27.77,398,0,1,0,62.81
JAH Marshall,10,10,0,250,161,25,313,2,1,1,79.87
CT Radley,4,4,1,250,117,83.33,367,0,1,1,68.11
AR Caddick,54,38,18,249,36,12.45,395,6,0,0,63.03
GF Labrooy,44,36,7,249,33,8.58,350,6,0,0,71.14
JD Campbell,6,5,0,248,179,49.6,214,0,0,1,115.88
JM Parker,24,20,0,248,66,12.4,403,1,1,0,61.53
RB Reid,9,9,0,248,64,27.55,448,0,2,0,55.35
RH Vance,8,8,0,248,96,31,481,0,1,0,51.55
MA Suji,64,52,22,247,16,8.23,526,9,0,0,46.95
A Turner,6,6,0,247,101,41.16,309,0,0,1,79.93
K Doriga,14,13,2,246,89,22.36,388,1,1,0,63.4
AD Mascarenhas,20,13,2,245,52,22.27,257,2,1,0,95.33
SM Davies,8,8,0,244,87,30.5,231,1,1,0,105.62
JP Kotze,5,5,0,244,136,48.8,267,0,0,1,91.38
RAS Lakmal,85,48,22,244,26,9.38,404,9,0,0,60.39
Qaiser Ali,17,17,1,244,70,15.25,383,3,2,0,63.7
RP Burl,18,15,3,243,53,20.25,357,1,1,0,68.06
BP Patel,10,9,1,243,82,30.37,399,0,1,0,60.9
PR Downton,28,20,5,242,44,16.13,358,2,0,0,67.59
Hasan Raza,16,13,0,242,77,18.61,480,1,1,0,50.41
MJ Di Venuto,9,9,0,241,89,26.77,281,0,2,0,85.76
GD Drummond,30,20,7,240,35,18.46,262,2,0,0,91.6
DK Lillee,63,34,8,240,42,9.23,320,6,0,0,75
CM Wright,20,18,3,240,37,16,351,2,0,0,68.37
Amjad Javed,15,13,1,239,56,19.91,267,1,1,0,89.51
CRD Fernando,147,61,35,239,20,9.19,392,9,0,0,60.96
J Garner,98,41,15,239,37,9.19,360,5,0,0,66.38
T Panyangara,65,49,13,239,33,6.63,463,9,0,0,51.61
KJ Arnott,13,12,2,238,60,23.8,491,0,3,0,48.47
DC Thomas,21,19,2,238,37,14,364,3,0,0,65.38
NS Poonia,21,21,0,237,67,11.28,377,7,1,0,62.86
Enamul Haque,29,26,5,236,32,11.23,479,1,0,0,49.26
GJ Hopkins,25,17,1,236,45,14.75,311,3,0,0,75.88
LM Jongwe,22,19,3,236,46,14.75,303,2,0,0,77.88
Khurram Manzoor,7,7,0,236,83,33.71,375,1,3,0,62.93
GR Codrington,17,15,3,235,45,19.58,372,1,0,0,63.17
JP Crawley,13,12,1,235,73,21.36,408,2,2,0,57.59
P Khadka,6,6,0,235,115,39.16,286,0,1,1,82.16
PJ Cummins,58,35,12,234,36,10.17,328,5,0,0,71.34
Iftikhar Anjum,62,34,19,234,32,15.6,378,4,0,0,61.9
Ikram Alikhil,12,12,3,234,86,26,386,0,2,0,60.62
P Mustard,10,10,0,233,83,23.3,252,0,1,0,92.46
AME Roberts,56,32,9,231,37,10.04,357,3,0,0,64.7
STR Binny,14,11,3,230,77,28.75,246,1,1,0,93.49
TM Chappell,20,13,0,229,110,17.61,365,2,0,1,62.73
SHU Karnain,19,17,5,229,41,19.08,386,2,0,0,59.32
TM Dowlin,11,11,2,228,100,25.33,348,2,1,1,65.51
DR Flynn,20,17,2,228,35,15.2,360,3,0,0,63.33
AY Karim,34,24,6,228,53,12.66,375,5,1,0,60.8
SR Thompson,20,15,1,228,39,16.28,251,0,0,0,90.83
M Dillon,108,51,20,227,21,7.32,411,9,0,0,55.23
AMJ Hilditch,8,8,0,226,72,28.25,476,0,1,0,47.47
Raza-ur-Rehman,6,5,0,225,88,45,262,1,3,0,85.87
BP Julian,25,17,0,224,35,13.17,250,4,0,0,89.6
KR Stackpole,6,6,0,224,61,37.33,387,0,3,0,57.88
JH Edrich,7,6,0,223,90,37.16,325,0,2,0,68.61
V Shankar,12,8,1,223,46,31.85,246,0,0,0,90.65
KM Jarvis,49,33,10,222,37,9.65,337,4,0,0,65.87
Aqib Ilyas,5,5,0,221,63,44.2,282,0,2,0,78.36
BKV Prasad,161,63,31,221,19,6.9,367,8,0,0,60.21
Sarfraz Nawaz,45,31,8,221,34,9.6,345,5,0,0,64.05
Wasim Bari,51,26,13,221,34,17,431,0,0,0,51.27
HS Baidwan,32,22,7,220,33,14.66,339,3,0,0,64.89
DR Lockhart,14,11,2,218,46,24.22,341,1,0,0,63.92
Y Venugopal Rao,16,11,2,218,61,24.22,363,2,1,0,60.05
NR Kumar,16,15,1,217,38,15.5,397,1,0,0,54.65
FA Rose,27,23,5,217,30,12.05,265,2,0,0,81.88
EO Simons,23,18,4,217,24,15.5,295,1,0,0,73.55
V Dahiya,19,15,2,216,51,16.61,267,2,1,0,80.89
WK Lees,31,24,5,215,26,11.31,307,1,0,0,70.03
NO Perry,21,16,8,212,52,26.5,340,2,1,0,62.35
FRJ Coleman,16,14,0,211,70,15.07,344,2,1,0,61.33
MJ Henry,52,21,7,211,48,15.07,211,3,0,0,100
KS Lokuarachchi,21,18,3,210,69,14,262,2,1,0,80.15
CPH Ramanayake,62,35,14,210,26,10,374,7,0,0,56.14
Tahir Naqqash,40,23,9,210,61,15,242,4,1,0,86.77
Mushtaq Mohammad,10,9,3,209,55,34.83,353,0,1,0,59.2
MHW Papps,6,6,2,207,92,51.75,342,0,2,0,60.52
DL Bairstow,21,20,6,206,23,14.71,390,1,0,0,52.82
AR Berenger,10,10,0,205,66,20.5,304,0,2,0,67.43
PE McEwan,17,15,0,204,41,13.6,346,0,0,0,58.95
JA Rennie,44,27,12,201,27,13.4,391,6,0,0,51.4
APE Knott,20,14,4,200,50,20,247,2,1,0,80.97
NW Bracken,116,35,18,199,21,11.7,282,5,0,0,70.56
AJ Burger,6,6,0,199,85,33.16,198,0,1,0,100.5
Mohammad Nawaz ,15,12,3,199,53,22.11,213,0,1,0,93.42
Moin-ul-Atiq,5,5,0,199,105,39.8,279,0,0,1,71.32
M Ntini,173,47,24,199,42,8.65,298,9,0,0,66.77
Ijaz Faqih,27,19,3,197,42,12.31,351,4,0,0,56.12
GA Lamb,15,14,3,197,37,17.9,381,1,0,0,51.7
MR Swart,12,11,1,197,52,19.7,272,1,1,0,72.42
T Maruma,21,18,1,196,35,11.52,330,1,0,0,59.39
AP Devcich,12,11,0,195,58,17.72,253,2,1,0,77.07
GSNFG Jayasuriya,12,10,1,195,96,21.66,273,2,1,0,71.42
ASA Perera,20,13,2,195,56,17.72,257,1,1,0,75.87
Akram Raza,49,25,14,193,33,17.54,310,4,0,0,62.25
PJ Ingram,8,7,0,193,69,27.57,238,0,1,0,81.09
C Pringle,64,41,19,193,34,8.77,256,3,0,0,75.39
V Rathour,7,7,0,193,54,27.57,331,0,2,0,58.3
Simi Singh,15,14,1,193,45,14.84,332,1,0,0,58.13
MM Iqbal,13,12,4,192,63,24,360,2,1,0,53.33
CJ Smith,12,12,0,192,52,16,245,3,1,0,78.36
Abid Ali,4,4,0,191,112,47.75,196,1,1,1,97.44
DAG Fletcher,6,6,2,191,71,47.75,289,0,2,0,66.08
TN Madondo,13,13,1,191,71,15.91,331,2,1,0,57.7
Mohammad Boota,9,9,1,191,59,23.87,252,0,1,0,75.79
Shabir Noori,10,10,0,191,94,19.1,300,2,1,0,63.66
CJ McKay,59,31,10,190,30,9.04,337,3,0,0,56.37
Mohammad Shahzad,6,6,0,190,79,31.66,225,2,2,0,84.44
Usman Limbada,11,11,1,189,50,18.9,284,1,1,0,66.54
BAW Mendis,87,42,19,188,21,8.17,263,10,0,0,71.48
TJ Murtagh,58,36,12,188,23,7.83,298,7,0,0,63.08
T Mupariwa,40,32,10,185,33,8.4,325,9,0,0,56.92
SW Poynter,21,19,5,185,36,13.21,278,2,0,0,66.54
EAE Baptiste,43,16,4,184,31,15.33,241,0,0,0,76.34
JL Ontong,28,16,2,184,32,13.14,267,1,0,0,68.91
Saadat Ali,8,7,1,184,78,30.66,341,0,1,0,53.95
Sohag Gazi,20,16,4,184,30,15.33,213,0,0,0,86.38
SI de Saram,15,13,2,183,38,16.63,270,0,0,0,67.77
SJ Benn,47,30,7,182,31,7.91,240,5,0,0,75.83
SR Taylor,9,9,0,182,56,20.22,265,2,1,0,68.67
AR Patel,38,20,6,181,38,12.92,190,3,0,0,95.26
JR Thomson,50,30,6,181,21,7.54,280,5,0,0,64.64
SB Bangar,15,15,2,180,57,13.84,239,3,1,0,75.31
DG Cork,32,21,3,180,31,10,271,4,0,0,66.42
WF Stelling,15,11,5,180,44,30,272,1,0,0,66.17
B Warnapura,12,12,0,180,77,15,415,1,1,0,43.37
Mazhar Hussain,7,7,0,179,70,25.57,334,0,1,0,53.59
DM Richards,8,7,0,179,59,25.57,251,0,2,0,71.31
TK Curran,17,11,7,178,47,44.5,166,2,0,0,107.22
SC Khanna,10,10,2,176,56,22,265,1,2,0,66.41
TC Bastiampillai,13,13,0,175,49,13.46,301,2,0,0,58.13
BR Blair,14,14,2,174,29,14.5,253,2,0,0,68.77
GC Dyer,23,13,2,174,45,15.81,227,1,0,0,76.65
MD Moxon,8,8,0,174,70,21.75,325,1,1,0,53.53
GRJ Roope,8,8,0,173,44,21.62,342,1,0,0,50.58
SB Doull,42,27,13,172,22,12.28,188,2,0,0,91.48
Hasibul Hossain,32,26,6,172,21,8.6,247,3,0,0,69.63
BN Cooper,8,6,0,171,74,28.5,184,0,1,0,92.93
RP Lefebvre,11,11,5,171,45,28.5,280,0,0,0,61.07
DK Morrison,96,43,24,171,20,9,400,7,0,0,42.75
I Udana,15,12,2,171,78,17.1,181,1,1,0,94.47
D Bau,10,10,1,170,46,18.88,319,2,0,0,53.29
PS de Villiers,83,36,15,170,20,8.09,218,7,0,0,77.98
SW Masakadza,16,11,3,170,45,21.25,177,1,0,0,96.04
CJ Jordan,31,21,7,169,38,12.07,188,3,0,0,89.89
J Smits,38,19,9,169,29,16.9,360,2,0,0,46.94
RA Jones,5,5,0,168,63,33.6,329,0,1,0,51.06
AF Milne,40,17,7,168,36,16.8,165,2,0,0,101.81
CP Rizwan,7,6,0,168,47,28,325,1,0,0,51.69
AR Whittall,63,35,13,168,29,7.63,310,6,0,0,54.19
RS Gabriel,11,11,0,167,41,15.18,360,2,0,0,46.38
JE Morris,8,8,1,167,63,23.85,225,0,1,0,74.22
Haroon Rasheed,12,10,2,166,63,20.75,316,0,1,0,52.53
A McGrath,14,12,2,166,52,16.6,353,1,1,0,47.02
DES Maxwell,10,10,4,166,59,27.66,238,1,1,0,69.74
TL Chatara,70,45,20,165,23,6.6,336,8,0,0,49.1
Khurram Chohan,25,19,6,165,35,12.69,285,2,0,0,57.89
JF Kloppenburg,6,6,0,165,121,27.5,265,1,0,1,62.26
MJ Lumb,3,3,0,165,106,55,203,0,0,1,81.28
JA McCollum,8,8,0,165,73,20.62,240,1,2,0,68.75
GAHM Parkar,10,10,1,165,42,18.33,332,0,0,0,49.69
D Bishoo,42,25,10,164,29,10.93,263,8,0,0,62.35
RB Kanhai,7,5,2,164,55,54.66,273,0,2,0,60.07
RR Powar,31,19,5,163,54,11.64,260,0,1,0,62.69
JC Tredwell,45,25,11,163,30,11.64,242,3,0,0,67.35
Faheem Ashraf,23,15,2,162,28,12.46,195,2,0,0,83.07
MV Nagamootoo,24,18,6,162,33,13.5,270,1,0,0,60
JTC Vaughan,18,16,7,162,33,18,261,0,0,0,62.06
T Bavuma,2,2,0,161,113,80.5,170,0,0,1,94.7
CD Cumming,13,13,1,161,45,13.41,301,3,0,0,53.48
SKL de Silva,11,6,3,161,57,53.66,193,0,2,0,83.41
SC Joseph,13,11,1,161,58,16.1,302,2,1,0,53.31
KMA Paul,16,11,3,161,46,20.12,194,1,0,0,82.98
E Schiferli,30,22,6,161,41,10.06,218,4,0,0,73.85
HMCM Bandara,31,17,4,160,31,12.3,224,3,0,0,71.42
PE Cantrell,5,5,0,160,47,32,307,0,0,0,52.11
MS Chapman,5,5,1,160,124,40,174,1,0,1,91.95
JL Langer,8,7,2,160,36,32,180,0,0,0,88.88
K Weeraratne,15,9,1,160,41,20,177,0,0,0,90.39
Saleem Raza,6,6,0,159,84,26.5,173,0,1,0,91.9
AC Bedade,13,10,3,158,51,22.57,183,0,1,0,86.33
DAJ Bracewell,19,12,2,158,57,15.8,214,1,1,0,73.83
JJ Martin,10,8,1,158,39,22.57,331,1,0,0,47.73
Imran Tahir,107,36,16,157,29,7.85,225,6,0,0,69.77
MP Maynard,14,12,1,156,41,14.18,225,1,0,0,69.33
IJ Gould,18,14,2,155,42,12.91,243,2,0,0,63.78
PM Seelaar,41,24,10,155,34,11.07,244,5,0,0,63.52
TA Boult,89,39,23,154,21,9.62,209,1,0,0,73.68
GJ Cosier,9,7,2,154,84,30.8,166,1,1,0,92.77
AM Ellis,15,12,1,154,33,14,184,1,0,0,83.69
Mohammad Hussain,14,12,7,154,31,30.8,136,0,0,0,113.23
CJ Richards,22,16,3,154,50,11.84,264,3,1,0,58.33
RML Taylor,15,14,3,154,46,14,172,1,0,0,89.53
C Zhuwao,9,9,0,154,45,17.11,132,3,0,0,116.66
CPS Chauhan,7,7,0,153,46,21.85,301,0,0,0,50.83
AN Ranasinghe,9,8,1,153,51,21.85,147,2,1,0,104.08
DW Fleming,88,31,18,152,29,11.69,221,5,0,0,68.77
MDK Perera,13,12,0,152,30,12.66,199,0,0,0,76.38
AJ Redmond,6,6,0,152,52,25.33,259,0,1,0,58.68
MW Alleyne,10,8,1,151,53,21.57,255,0,1,0,59.21
J Anderson,8,8,0,151,39,18.87,267,0,0,0,56.55
RS Gavaskar,11,10,2,151,54,18.87,234,0,1,0,64.52
BF Hastings,11,9,1,151,37,18.87,271,1,0,0,55.71
VD Philander,30,19,7,151,30,12.58,213,3,0,0,70.89
RG Aga,12,9,0,150,86,16.66,209,1,1,0,71.77
BB Chari,11,11,0,150,39,13.63,332,0,0,0,45.18
NA Foster,48,25,12,150,24,11.53,244,3,0,0,61.47
GD Barlow,6,6,1,149,80,29.8,255,2,1,0,58.43
AR Khurasiya,12,11,0,149,57,13.54,188,1,1,0,79.25
Khalid Latif,5,5,0,147,64,29.4,228,1,1,0,64.47
Nazimuddin,11,11,0,147,47,13.36,237,0,0,0,62.02
GM Strydom,12,10,0,147,58,14.7,225,2,1,0,65.33
MRJ Watt,27,17,7,147,31,14.7,202,0,0,0,72.77
D Williams,36,23,7,147,32,9.18,242,4,0,0,60.74
JA Burns,6,6,0,146,69,24.33,184,1,1,0,79.34
SE Findlay,9,8,1,146,59,20.85,194,0,1,0,75.25
Sompal Kami,6,6,2,146,61,36.5,164,1,1,0,89.02
MP O'Dowd,2,2,1,145,86,145,200,0,2,0,72.5
AC Agar,9,8,1,144,46,20.57,166,2,0,0,86.74
R Clarke,20,13,0,144,39,11.07,232,2,0,0,62.06
DK Liyanage,16,11,2,144,43,16,207,0,0,0,69.56
LN Onyango,29,18,7,144,34,13.09,188,2,0,0,76.59
G Malla,6,6,0,143,51,23.83,189,1,1,0,75.66
Abdur Rehman,31,23,6,142,31,8.35,263,4,0,0,53.99
CM Kuggeleijn,16,11,2,142,40,15.77,223,1,0,0,63.67
D Langford-Smith,22,17,8,142,31,15.77,133,2,0,0,106.76
MB Loye,7,7,0,142,45,20.28,184,1,0,0,77.17
K Zondo,5,5,1,142,54,35.5,224,0,1,0,63.39
DE Bernard,20,12,2,141,38,14.1,219,1,0,0,64.38
ARC Fraser,42,20,9,141,38,12.81,208,1,0,0,67.78
OD Gibson,15,11,1,141,52,14.1,138,1,1,0,102.17
CR Matthews,56,22,9,141,26,10.84,202,3,0,0,69.8
A Nehra,120,46,21,141,24,5.64,246,9,0,0,57.31
Shahid Saeed,10,10,0,141,50,14.1,316,0,1,0,44.62
VJ Wells,9,7,0,141,39,20.14,253,0,0,0,55.73
AF Buurman,17,11,2,140,34,15.55,179,2,0,0,78.21
HMRKB Herath,71,30,15,140,17,9.33,217,3,0,0,64.51
Rubel Hossain,101,52,24,140,17,5,249,11,0,0,56.22
JM Wiener,7,7,0,140,50,20,324,0,1,0,43.2
MV Fleming,11,10,1,139,33,15.44,137,1,0,0,101.45
KH MacLeay,16,13,2,139,41,12.63,170,0,0,0,81.76
EAR de Silva,28,20,6,138,19,9.85,241,2,0,0,57.26
GN Edwards,6,6,0,138,41,23,191,1,0,0,72.25
KA Hope,7,6,0,138,46,23,192,0,0,0,71.87
S Samarawickrama,7,7,0,138,54,19.71,165,2,1,0,83.63
RJ Bailey,4,4,2,137,43,68.5,196,0,0,0,69.89
RM Hogg,71,35,20,137,22,9.13,217,2,0,0,63.13
APB Tennekoon,4,4,0,137,59,34.25,207,1,1,0,66.18
ST Finn,69,30,13,136,35,8,223,7,0,0,60.98
G Miller,25,18,2,136,46,8.5,265,3,0,0,51.32
Mohammed Shami,73,34,16,136,25,7.55,164,5,0,0,82.92
LG Rowe,11,8,0,136,60,17,244,0,1,0,55.73
KD Shah,10,10,1,136,34,15.11,238,2,0,0,57.14
R Vijay Bharadwaj,10,9,4,136,41,27.2,194,1,0,0,70.1
SRD Wettimuny,3,3,1,136,67,68,242,0,2,0,56.19
D Pretorius,22,10,1,135,50,15,145,1,1,0,93.1
PA Browne,5,5,1,134,49,33.5,179,0,0,0,74.86
TS Chisoro,18,15,6,134,42,14.88,218,2,0,0,61.46
Krishna Chandran,12,10,2,134,43,16.75,274,3,0,0,48.9
Arshad Khan,58,29,18,133,20,12.09,217,5,0,0,61.29
MD Bell,7,7,0,133,66,19,268,0,1,0,49.62
RJ Sidebottom,25,18,8,133,24,13.3,194,2,0,0,68.55
RK Chauhan,35,18,5,132,32,10.15,171,4,0,0,77.19
D Keulder,6,6,0,132,52,22,220,1,1,0,60
Bazid Khan,5,5,0,131,66,26.2,232,1,2,0,56.46
MSK Prasad,17,11,2,131,63,14.55,225,2,1,0,58.22
Sajid Ali,13,12,0,130,28,10.83,293,0,0,0,44.36
RW Taylor,27,17,7,130,26,13,312,2,0,0,41.66
RJ Trott,11,10,4,130,48,21.66,249,1,0,0,52.2
TJ Zoehrer,22,15,3,130,50,10.83,183,2,1,0,71.03
KTGD Prasad,24,12,6,129,31,21.5,146,1,0,0,88.35
Shafiul Islam,59,33,11,129,24,5.86,235,9,0,0,54.89
BOP Fernando,6,6,0,128,49,21.33,203,1,0,0,63.05
FC Hayes,6,6,1,128,52,25.6,235,0,1,0,54.46
Khawar Ali,5,5,1,128,79,32,256,0,1,0,50
DT Hondo,56,29,12,127,17,7.47,249,4,0,0,51
TE Jesty,10,10,4,127,52,21.16,182,2,1,0,69.78
A Nel,79,22,12,127,30,12.7,166,2,0,0,76.5
Yasir Shah,25,13,6,127,32,18.14,149,2,0,0,85.23
SJ Baard,5,5,0,126,73,25.2,199,1,1,0,63.31
Basil Hameed,3,3,1,126,63,63,177,0,1,0,71.18
Dhiman Ghosh,14,12,3,126,30,14,201,3,0,0,62.68
MG Erasmus,5,5,0,126,88,25.2,169,1,1,0,74.55
M Kartik,37,14,5,126,32,14,178,1,0,0,70.78
TRO Payne,7,4,0,126,60,31.5,240,0,1,0,52.5
CP Senanayake,7,7,0,126,27,18,211,1,0,0,59.71
PA Jaques,6,6,0,125,94,20.83,176,1,1,0,71.02
MC Sorensen,13,8,2,125,31,20.83,155,0,0,0,80.64
AJ Turner,3,3,1,125,84,62.5,86,0,1,0,145.34
AIC Dodemaide,24,16,7,124,30,13.77,159,1,0,0,77.98
ZE Green,5,5,0,124,41,24.8,182,0,0,0,68.13
A Maregwede,11,11,1,124,37,12.4,218,1,0,0,56.88
JA Samarasekera,7,6,2,124,47,31,215,0,0,0,57.67
M van Jaarsveld,11,7,1,124,45,20.66,169,1,0,0,73.37
LR Williams,15,13,2,124,41,11.27,186,2,0,0,66.66
Ziaur Rahman,13,11,0,124,41,11.27,110,3,0,0,112.72
CD de Lange,13,10,4,123,26,20.5,200,0,0,0,61.5
BM Duckett,3,3,0,123,63,41,152,1,2,0,80.92
GA Paterson,10,10,0,123,27,12.3,327,1,0,0,37.61
J Arun Lal,13,13,0,122,51,9.38,232,4,1,0,52.58
RL Bhudia,5,5,0,122,47,24.4,124,0,0,0,98.38
CRM Douglas,2,2,0,122,69,61,218,0,2,0,55.96
BA Parchment,7,7,0,122,48,17.42,217,0,0,0,56.22
SK Gupta,10,10,1,121,41,13.44,220,3,0,0,55
GJAF Aponso,5,4,0,120,58,30,247,0,1,0,48.58
L Balaji,30,16,6,120,21,12,152,2,0,0,78.94
Shahid Mahboob,10,6,1,119,77,23.8,194,1,1,0,61.34
EJ Chatfield,114,48,37,118,19,10.72,346,6,0,0,34.1
DBL Powell,55,25,3,118,48,5.36,164,8,0,0,71.95
JN Snape,10,7,3,118,38,29.5,173,0,0,0,68.2
V Yadav,19,12,2,118,34,11.8,116,2,0,0,101.72
MR Adair,9,8,2,117,32,19.5,101,0,0,0,115.84
DH Brain,23,18,4,117,27,8.35,171,2,0,0,68.42
NB Mahwire,23,19,8,117,22,10.63,249,2,0,0,46.98
FL Reifer,8,8,0,117,40,14.62,229,0,0,0,51.09
Arshad Ayub,32,17,7,116,31,11.6,162,1,0,0,71.6
Azam Khan,6,5,0,116,72,23.2,177,0,1,0,65.53
PH Edmonds,29,18,7,116,20,10.54,232,3,0,0,50
Hamza Tariq,7,7,0,116,71,16.57,157,2,1,0,73.88
Tauseef Ahmed,70,25,14,116,27,10.54,216,3,0,0,53.7
PWH de Silva,12,10,2,115,30,14.37,111,2,0,0,103.6
GK Khoda,2,2,0,115,89,57.5,185,0,1,0,62.16
GD McGrath,250,68,38,115,11,3.83,236,14,0,0,48.72
MA Carberry,6,6,0,114,63,19,180,0,1,0,63.33
C Carter,11,9,0,114,43,12.66,186,0,0,0,61.29
GR Dilley,36,18,8,114,31,11.4,133,2,0,0,85.71
FM Engineer,5,4,1,114,54,38,195,0,1,0,58.46
KD Ghavri,19,16,6,114,20,11.4,194,1,0,0,58.76
MO Jones,12,12,2,113,27,11.3,149,1,0,0,75.83
DL Maddy,8,6,0,113,53,18.83,206,1,1,0,54.85
Naved Anjum,13,12,3,113,30,12.55,154,1,0,0,73.37
MJ Cosgrove,3,3,0,112,74,37.33,116,0,1,0,96.55
JN Frylinck,5,5,2,112,60,37.33,97,0,1,0,115.46
K Gore,7,7,2,112,31,22.4,171,0,0,0,65.49
Haseeb Amjad,7,6,1,112,42,22.4,85,1,0,0,131.76
DP Hyatt,9,9,1,112,39,14,188,1,0,0,59.57
CT Mutombodzi,11,10,1,112,27,12.44,160,0,0,0,70
Hasan Jamil,6,5,0,111,28,22.2,120,0,0,0,92.5
RDM Leverock,32,19,9,111,20,11.1,382,1,0,0,29.05
Shan Masood,5,5,0,111,50,22.2,145,1,1,0,76.55
RD Brown,7,7,0,110,38,15.71,334,0,0,0,32.93
BJ McCarthy,27,18,4,110,18,7.85,201,2,0,0,54.72
Rashid Khan,29,15,7,110,17,13.75,173,0,0,0,63.58
MG Burmester,8,7,1,109,39,18.16,207,0,0,0,52.65
CL Smith,4,4,0,109,70,27.25,240,0,1,0,45.41
CG Williams,5,5,1,109,36,27.25,181,0,0,0,60.22
DS Airee,6,6,0,108,40,18,158,1,0,0,68.35
MJ McClenaghan,48,14,10,108,34,27,138,0,0,0,78.26
SS McKechnie,8,8,1,108,29,15.42,193,2,0,0,55.95
R Murray,5,5,1,108,47,27,178,0,0,0,60.67
Hamid Hassan,38,22,6,107,17,6.68,195,4,0,0,54.87
SJ Rhodes,9,8,2,107,56,17.83,150,0,1,0,71.33
G Cook,6,6,0,106,32,17.66,261,0,0,0,40.61
CR Foggo,4,4,0,106,60,26.5,174,0,1,0,60.91
KO Meth,11,8,0,106,53,13.25,183,2,1,0,57.92
Faruk Ahmed,7,7,0,105,57,15,273,1,1,0,38.46
AS Joseph,22,10,6,105,29,26.25,126,1,0,0,83.33
RK Kleinveldt,10,7,0,105,43,15,124,1,0,0,84.67
TJ Laughlin,6,5,1,105,74,26.25,160,0,1,0,65.62
PM Toohey,5,4,2,105,54,52.5,133,0,1,0,78.94
CD Collymore,84,35,17,104,13,5.77,261,8,0,0,39.84
D Elgar,8,7,1,104,42,17.33,177,0,0,0,58.75
